093000467PDHS              O I00000000100000537400N000000000000003159C 
093000467PDHS              O  00000015000000537400N000000000000003160C 
093000467PDHS              O I00000000400000537400N000000000000003162C 
093000467PDHS              O  00000010000000537400N000000000000003163C 
093000467PDHS              O I00000007000000537400N000000000000003164C 
093000467PDHS              O I00000003000000537400N000000000000003165C 
093000467PDHS              O  00000027500000537400N000000000000003166C 
093000467PDHS                Q00000070500000537400N000000000000003167C 
093000262NDHT             O   00000020500000062300N000000000000018659C 
093000435DDHX             R   00000010000000071500N000000000000018880CT
093000562TDHX              O X00000010000000070400N000000000000018930C 
093000562TDHX             Q   00000010000000070400N000000000000018931C 
093000600NDHX              O  00001028300000071500N000000000000018951C 
093000215ADHY              O  00001721700000030500N000000000000001011C 
093000100KDIA             @   00000010000001591600N000000000000000954C 
093000101KDIA                I00000002000001591600N000000000000000955C 
093000254TDIA              FT 00000010000001591600N000000000000001021C 
093000288ZDIA              F  00000020000001591600N000000000000001023C 
093000467PDIA              O  00000013000001591700N000000000000003168C 
093000468PDIA              O  00000012000001591700N000000000000003170C 
093000468PDIA              O  00000060000001591700N000000000000003171C 
093000468PDIA              O  00000025000001591700N000000000000003172C 
093000468PDIA              O  00000010000001591700N000000000000003173C 
093000468PDIA              O  00000090000001591700N000000000000003174C 
093000468PDIA              O I00000000100001591700N000000000000003175C 
093000468PDIA              O  00000016800001591700N000000000000003176C 
093000468PDIA              O I00000008500001591700N000000000000003177C 
093000468PDIA              O I00000008700001591700N000000000000003178C 
093000468PDIA              O I00000005000001591700N000000000000003179C 
093000468PDIA              O  00000045000001591700N000000000000003180C 
093000468PDIA              O I00000000200001591700N000000000000003181C 
093000468PDIA              O I00000000200001591700N000000000000003182C 
093000468PDIA              O I00000003800001591700N000000000000003183C 
093000468PDIA              O I00000001600001591700N000000000000003184C 
093000468PDIA              O I00000000100001591700N000000000000003185C 
093000468PDIA              O I00000001000001591700N000000000000003186C 
093000468PDIA              O  00000013600001591700N000000000000003187C 
093000468PDIA              O I00000005400001591700N000000000000003188C 
093000468PDIA              O I00000000100001591700N000000000000003189C 
093000468PDIA              O I00000000500001591700N000000000000003190C 
093000468PDIA              O I00000004700001591700N000000000000003191C 
093000468PDIA              O I00000004800001591700N000000000000003192C 
093000469PDIA              O  00000030200001591700N000000000000003193C 
093000469PDIA              O I00000005000001591700N000000000000003194C 
093000469PDIA              O  00000010000001591700N000000000000003195C 
093000469PDIA              O  00000011000001591700N000000000000003196C 
093000469PDIA              O I00000000700001591700N000000000000003197C 
093000469PDIA              O I00000001500001591700N000000000000003198C 
093000469PDIA              O I00000002000001591700N000000000000003199C 
093000469PDIA              O I00000000100001591700N000000000000003200C 
093000469PDIA              O I00000000500001591700N000000000000003201C 
093000469PDIA              O I00000001600001591700N000000000000003202C 
093000469PDIA              O I00000000500001591700N000000000000003203C 
093000469PDIA              O I00000000600001591700N000000000000003204C 
093000469PDIA              O I00000008200001591700N000000000000003205C 
093000469PDIA              O I00000006200001591700N000000000000003206C 
093000469PDIA              O I00000001000001591700N000000000000003207C 
093000469PDIA              O I00000000500001591700N000000000000003208C 
093000469PDIA              O I00000000500001591700N000000000000003209C 
093000469PDIA              O I00000000500001591700N000000000000003210C 
093000469PDIA              O I00000001000001591700N000000000000003211C 
093000469PDIA              O I00000001000001591700N000000000000003212C 
093000469PDIA              O I00000009400001591700N000000000000003213C 
093000469PDIA              O I00000000100001591700N000000000000003214C 
093000469PDIA              O I00000001000001591700N000000000000003215C 
093000469PDIA              O I00000001000001591700N000000000000003216C 
093000469PDIA              O I00000000500001591700N000000000000003217C 
093000469PDIA              O I00000002400001591700N000000000000003218C 
093000470PDIA              O I00000003100001591700N000000000000003219C 
093000470PDIA              O  00000021000001591700N000000000000003220C 
093000470PDIA              O  00000071000001591700N000000000000003221C 
093000470PDIA              O  00000095100001591700N000000000000003222C 
093000470PDIA              O I00000009300001591700N000000000000003223C 
093000470PDIA              O I00000001500001591700N000000000000003224C 
093000470PDIA              O  00000010000001591700N000000000000003225C 
093000470PDIA              O  00000093100001591700N000000000000003226C 
093000470PDIA              O  00000040000001591700N000000000000003227C 
093000470PDIA              O  00000036900001591700N000000000000003228C 
093000470PDIA              O  00000020000001591700N000000000000003229C 
093000470PDIA              O I00000003100001591700N000000000000003230C 
093000470PDIA              O I00000000200001591700N000000000000003231C 
093000470PDIA              O I00000006700001591700N000000000000003232C 
093000470PDIA              O  00000010000001591700N000000000000003233C 
093000470PDIA              O I00000003300001591700N000000000000003234C 
093000470PDIA              O  00000021800001591700N000000000000003235C 
093000470PDIA              O  00000030000001591700N000000000000003236C 
093000470PDIA              O  00000064900001591700N000000000000003237C 
093000470PDIA              O I00000002200001591700N000000000000003238C 
093000470PDIA              O  00000030000001591700N000000000000003239C 
093000470PDIA              O I00000005500001591700N000000000000003240C 
093000470PDIA              O  00000030000001591700N000000000000003241C 
093000470PDIA              O  00000040000001591700N000000000000003242C 
093000471PDIA              O  00000030000001591700N000000000000003243C 
093000471PDIA              O  00000030000001591700N000000000000003244C 
093000471PDIA              O  00000034000001591700N000000000000003245C 
093000471PDIA              O  00000034000001591700N000000000000003246C 
093000471PDIA              O I00000003300001591700N000000000000003247C 
093000471PDIA              O  00000030000001591700N000000000000003248C 
093000471PDIA              O  00000010000001591700N000000000000003249C 
093000471PDIA              O  00000015800001591700N000000000000003250C 
093000471PDIA              O  00000014000001591700N000000000000003251C 
093000471PDIA              O  00000370000001591700N000000000000003252C 
093000471PDIA              O  00000010000001591700N000000000000003253C 
093000471PDIA              O  00000050000001591700N000000000000003254C 
093000471PDIA              O  00000100000001591700N000000000000003255C 
093000471PDIA              O  00000010000001591700N000000000000003256C 
093000471PDIA              O  00000030000001591700N000000000000003257C 
093000471PDIA              O  00000020000001591700N000000000000003258C 
093000471PDIA              O I00000006300001591700N000000000000003259C 
093000471PDIA              O I00000003700001591700N000000000000003260C 
093000471PDIA              O I00000002500001591700N000000000000003261C 
093000471PDIA              O I00000005000001591700N000000000000003262C 
093000471PDIA                Q00001884400001591700N000000000000003263C 
093000489PDIA                I00000004700001591600N000000000000003547C 
093000831PDIA              F  00000030000001591600N000000000000003585C 
093000831PDIA             @   00000020000001591600N000000000000003586C 
093000870PDIA              F  00000020000001591400N000000000000003589C 
093000870ZDIA              F  00000010000001591300N000000000000003590C 
093000968ZDIA             @   00000010000001591600N000000000000003592C 
093000471PDIG              O I00000001900000648200N000000000000003264C 
093000471PDIG              O I00000002700000648200N000000000000003265C 
093000471PDIG              O  00000010400000648200N000000000000003266C 
093000472PDIG                Q00000015000000648200N000000000000003268C 
093000472PDIM              O I00000000300000567200N000000000000003269C 
093000472PDIM              O I00000001800000567200N000000000000003270C 
093000472PDIM              O I00000000100000567200N000000000000003271C 
093000472PDIM              O  00000010000000567200N000000000000003272C 
093000472PDIM                Q00000012200000567200N000000000000003274C 
093000781NDIN             O   00000074500000833400N000000000000019017C 
093000417QDIOD            @O X00000280700000222000 000000000000004257N 
093000417QDIOD            Q   00000280700000222000 000000000000004258N 
093000321PDIS             Q   00000010000000709600N000000000000018783C 
093000321PDIS             @   00000010000000709600N000000000000018784C 
093000023QDISC  A         @ TI00000007100000837700 000000000000003448N 
093000343QDISC  A         T   00000010000000836800 000000000000004044N 
093000631QDISC  A         @O X00000700200000836800 000000000000004885N 
093000631QDISC  A         Q   00000700200000836800 000000000000004886N 
093000418QDISC  K         @O X00000099800000778100 000000000000004263N 
093000418QDISC  K         Q   00000099800000778100 000000000000004264N 
093000914KDISC  K         @F  00000010000000778300 000000000000005095N 
093000364QDISH            @O X00001910300000549900 000000000000004076N 
093000364QDISH            Q   00001910300000549900 000000000000004077N 
093000364QDISH            I   00000001600000550000 000000000000004080N 
093000364QDISH            I   00000008400000550000 000000000000004081N 
093000365QDISH            I   00000001600000550000 000000000000004087N 
093000472PDIV              O I00000000100000252600N000000000000003275C 
093000472PDIV                Q00000000100000252600N000000000000003276C 
093000556QDJCO            @O X00000010700001498200 000000000000004652N 
093000556QDJCO            Q   00000010700001498200 000000000000004653N 
093000472PDJP              O I00000000400000369600N000000000000003277C 
093000472PDJP              O  00000045000000369600N000000000000003278C 
093000472PDJP              O I00000006500000369600N000000000000003280C 
093000472PDJP              O I00000002000000369600N000000000000003281C 
093000472PDJP              O I00000008500000369600N000000000000003282C 
093000472PDJP              O I00000000200000369600N000000000000003283C 
093000472PDJP              O I00000000200000369600N000000000000003284C 
093000472PDJP              O I00000002000000369600N000000000000003285C 
093000472PDJP              O  00000045000000369600N000000000000003286C 
093000472PDJP              O I00000003000000369600N000000000000003287C 
093000472PDJP              O  00000020600000369600N000000000000003288C 
093000473PDJP              O  00000046400000369600N000000000000003289C 
093000473PDJP              O  00000020600000369600N000000000000003290C 
093000473PDJP              O  00000062500000369600N000000000000003291C 
093000473PDJP              O  00000200000000369600N000000000000003292C 
093000473PDJP              O  00000027500000369600N000000000000003293C 
093000473PDJP              O I00000001700000369600N000000000000003294C 
093000473PDJP              O  00000022200000369600N000000000000003295C 
093000473PDJP              O I00000003300000369600N000000000000003296C 
093000473PDJP              O  00000060000000369600N000000000000003297C 
093000473PDJP              O  00000055800000369600N000000000000003298C 
093000473PDJP              O  00000091800000369600N000000000000003299C 
093000473PDJP              O  00000212200000369600N000000000000003300C 
093000473PDJP              O  00000050000000369600N000000000000003301C 
093000473PDJP              O I00000000300000369600N000000000000003302C 
093000473PDJP              O  00000060000000369600N000000000000003303C 
093000473PDJP              O  00000019700000369600N000000000000003304C 
093000473PDJP              O  00000021200000369600N000000000000003305C 
093000473PDJP              O  00000289000000369600N000000000000003306C 
093000473PDJP              O  00000300000000369600N000000000000003307C 
093000473PDJP              O  00000020000000369600N000000000000003308C 
093000473PDJP              O  00000291000000369600N000000000000003309C 
093000473PDJP              O I00000000400000369600N000000000000003310C 
093000473PDJP              O  00000019600000369600N000000000000003311C 
093000474PDJP              O  00000030400000369600N000000000000003312C 
093000474PDJP                Q00002039000000369600N000000000000003313C 
093000213NDK              O   00000937700000310400N000000000000018569C 
093000723DDK                 I00000007200000311000N000000000000019006CT
093000389NDKS              O  00001705800000556400N000000000000018855C 
093000601TDKS             @   00000010000000555400N000000000000018957C 
093000601TDKS             I   00000000400000555300N000000000000018958C 
093000601TDKS             Q   00000010000000555400N000000000000018959C 
093000599NDKT             O   00000252300000271800N000000000000018943C 
093000781NDL              O   00000059000000198700N000000000000019015C 
093000782NDLB             O   00000425900000373700N000000000000019021C 
093000474PDLBS             O I00000002100000357900N000000000000003314C 
093000474PDLBS               Q00000002100000357900N000000000000003315C 
093000571QDLHC            @O X00000100000000017000 000000000000004686N 
093000571QDLHC            Q   00000100000000017000 000000000000004687N 
093000333QDLIA            @O X00000030000000009800 000000000000004008N 
093000334QDLIA            Q   00000030000000009800 000000000000004011N 
093000288QDLLR            @O X00000233500000097700 000000000000003930N 
093000288QDLLR            Q   00000233500000097700 000000000000003931N 
093000474PDLN              O I00000000700000645500N000000000000003316C 
093000474PDLN              O I00000002500000645500N000000000000003317C 
093000474PDLN              O I00000000100000645500N000000000000003318C 
093000474PDLN              O I00000000400000645500N000000000000003319C 
093000474PDLN              O I00000007600000645500N000000000000003320C 
093000474PDLN              O I00000004100000645500N000000000000003321C 
093000474PDLN              O I00000000900000645500N000000000000003322C 
093000474PDLN              O I00000001700000645500N000000000000003323C 
093000474PDLN              O I00000005300000645500N000000000000003324C 
093000474PDLN              O I00000003000000645500N000000000000003325C 
093000474PDLN              O I00000003300000645500N000000000000003326C 
093000474PDLN              O  00000020200000645500N000000000000003327C 
093000474PDLN              O I00000000100000645500N000000000000003329C 
093000474PDLN              O  00000025000000645500N000000000000003330C 
093000474PDLN              O I00000002900000645500N000000000000003331C 
093000474PDLN              O  00000035800000645500N000000000000003332C 
093000474PDLN              O  00000013800000645500N000000000000003333C 
093000474PDLN                Q00000127400000645500N000000000000003334C 
093000232QDLNG            @O X00000410000000195200 000000000000003816N 
093000232QDLNG            Q   00000410000000195200 000000000000003817N 
093000247TDLPH             O I00000002500000602300N000000000000018632C 
093000247TDLPH               Q00000002500000602300N000000000000018633C 
093000216NDLR              O  00002637200000458800N000000000000018591C 
093000700DDLR              4  00000035000000458800N000000000000019001CT
093000214NDLR   PRE        O  00000103400000226100N000000000000018573C 
093000217NDLR   PRG        O  00000092800000183600N000000000000018596C 
093000474PDLS              O I00000000100000611500N000000000000003335C 
093000474PDLS              O I00000000100000611500N000000000000003336C 
093000474PDLS              O I00000000300000611500N000000000000003337C 
093000475PDLS              O  00000012100000611500N000000000000003338C 
093000475PDLS              O I00000008200000611500N000000000000003340C 
093000475PDLS              O I00000006500000611500N000000000000003341C 
093000475PDLS              O  00000017300000611500N000000000000003342C 
093000475PDLS              O I00000002800000611500N000000000000003343C 
093000475PDLS              O I00000001200000611500N000000000000003344C 
093000475PDLS              O  00000010600000611500N000000000000003345C 
093000475PDLS              O I00000002000000611500N000000000000003346C 
093000475PDLS              O  00000025000000611500N000000000000003347C 
093000475PDLS              O I00000000600000611500N000000000000003348C 
093000475PDLS              O I00000008000000611500N000000000000003349C 
093000475PDLS                Q00000094800000611500N000000000000003350C 
093000105QDLTR            @O X00001578700000557600 000000000000003580N 
093000105QDLTR            Q   00001578700000557600 000000000000003581N 
093000823DDLTR            @4 I00000002700000557600 000000000000005057NQ
093000311NDLX             O   00000287200000492800N000000000000018725C 
093000161NDM              O   00000100000000006685N000000000000018505C 
093000389NDMD             O   00000136800000054900N000000000000018853C 
093000303QDMLP            @O X00000202000000245600 000000000000003958N 
093000303QDMLP            Q   00000202000000245600 000000000000003959N 
093000543QDMND            @O X00000110700000258800 000000000000004579N 
093000543QDMND            Q   00000110700000258800 000000000000004580N 
093000217NDMO              O  00000441300000227300N000000000000018602C 
093000225KDMO                I00000000100000227500N000000000000018626C 
093000518QDMRC            @O I00000005400000188600 000000000000004520N 
093000518QDMRC            Q   00000005400000188600 000000000000004521N 
093000207NDNB             O   00000196600001152900N000000000000018543C 
093000129QDNDN            @O X00013950700000031800 000000000000003625N 
093000129QDNDN            Q   00013950700000031800 000000000000003626N 
093000413DDNDN            @4  00000050000000031800 000000000000004249NQ
093000438DDNDN            @4 I00000002000000031800 000000000000004317NQ
093000506QDNDN            @F  00000010000000032500 000000000000004470N 
093000506QDNDN            @F I00000003000000032600 000000000000004471N 
093000506QDNDN            @F  00000010000000032600 000000000000004472N 
093000506QDNDN            @F I00000007000000032700 000000000000004473N 
093000048QDNKN            @ TI00000000200000469000 000000000000003466N 
093000336QDNKN            @O X00000515000000467800 000000000000004017N 
093000337QDNKN            Q   00000515000000467800 000000000000004020N 
093000475PDNL              O I00000000100000490600N000000000000003351C 
093000475PDNL              O  00000014800000490600N000000000000003352C 
093000475PDNL              O I00000000100000490600N000000000000003354C 
093000475PDNL              O I00000001000000490600N000000000000003355C 
093000475PDNL              O  00000012100000490600N000000000000003356C 
093000475PDNL                Q00000028100000490600N000000000000003357C 
093000219ADNN              O  00001106500000011700N000000000000001013C 
093000475PDNO              O  00000020000000344700N000000000000003358C 
093000476PDNO              O  00000019900000344700N000000000000003360C 
093000476PDNO              O  00000019900000344700N000000000000003361C 
093000476PDNO              O  00000040200000344700N000000000000003362C 
093000476PDNO                Q00000100000000344700N000000000000003363C 
093000209NDNR              O  00002237400000160200N000000000000018547C 
093000165NDNY             O   00000112500000197200N000000000000018524C 
093000163NDO               O  00001270400000562000N000000000000018509C 
093000677DDO               4 I00000000100000562000N000000000000018999CT
093000813NDO              I   00000004400000562000N000000000000019047C 
093000869DDO                 I00000008900000562900N000000000000019068CN
093000312NDOC             O   00000341500000120000N000000000000018735C 
093000476PDOG              O  00000030000000272100N000000000000003364C 
093000476PDOG              O  00000060000000272100N000000000000003366C 
093000476PDOG              O  00000010000000272100N000000000000003367C 
093000476PDOG              O I00000001000000272100N000000000000003368C 
093000476PDOG              O  00000039000000272100N000000000000003369C 
093000476PDOG              O  00000050000000272100N000000000000003370C 
093000476PDOG              O  00000011000000272100N000000000000003371C 
093000476PDOG              O  00000040000000272100N000000000000003372C 
093000476PDOG              O I00000009000000272100N000000000000003373C 
093000476PDOG              O  00000011000000272100N000000000000003374C 
093000476PDOG              O I00000006000000272100N000000000000003375C 
093000476PDOG              O  00000014000000272100N000000000000003376C 
093000476PDOG              O  00000010000000272100N000000000000003377C 
093000476PDOG              O  00000010000000272100N000000000000003378C 
093000476PDOG              O I00000001500000272100N000000000000003379C 
093000476PDOG              O I00000005000000272100N000000000000003380C 
093000476PDOG              O  00000015000000272100N000000000000003381C 
093000476PDOG              O  00000090000000272100N000000000000003382C 
093000477PDOG              O I00000005000000272100N000000000000003383C 
093000477PDOG                Q00000417500000272100N000000000000003384C 
093000477PDOL              O I00000000100000502300N000000000000003385C 
093000477PDOL              O I00000000100000502300N000000000000003386C 
093000477PDOL              O  00000030000000502300N000000000000003387C 
093000477PDOL              O  00000020000000502300N000000000000003389C 
093000477PDOL              O I00000009800000502300N000000000000003390C 
093000477PDOL              O I00000000100000502300N000000000000003391C 
093000477PDOL              O I00000001000000502300N000000000000003392C 
093000477PDOL                Q00000061100000502300N000000000000003393C 
093000629TDOM              O X00000010000000053400N000000000000018987C 
093000629TDOM             Q   00000010000000053400N000000000000018988C 
093000477PDON              O I00000003600000726900N000000000000003394C 
093000477PDON              O I00000000500000726900N000000000000003395C 
093000477PDON              O I00000000100000726900N000000000000003396C 
093000477PDON              O I00000000200000726900N000000000000003397C 
093000477PDON              O I00000001700000726900N000000000000003398C 
093000477PDON              O I00000004700000726900N000000000000003399C 
093000477PDON              O  00000023600000726900N000000000000003400C 
093000477PDON              O  00000016400000726900N000000000000003402C 
093000477PDON              O I00000001200000726900N000000000000003403C 
093000477PDON              O I00000006800000726900N000000000000003404C 
093000477PDON              O I00000005600000726900N000000000000003405C 
093000477PDON              O  00000032500000726900N000000000000003406C 
093000477PDON              O I00000007100000726900N000000000000003407C 
093000478PDON              O I00000001600000726900N000000000000003408C 
093000478PDON              O  00000020000000726900N000000000000003409C 
093000478PDON              O  00000060000000726900N000000000000003410C 
093000478PDON              O I00000000700000726900N000000000000003411C 
093000478PDON              O I00000001000000726900N000000000000003412C 
093000478PDON                Q00000187300000726900N000000000000003413C 
093000478PDOO              O I00000007900000458800N000000000000003414C 
093000478PDOO              O  00000022100000458800N000000000000003415C 
093000478PDOO              O I00000000100000458800N000000000000003417C 
093000478PDOO              O  00000016200000458800N000000000000003418C 
093000478PDOO              O  00000023800000458800N000000000000003419C 
093000478PDOO              O  00000020000000458800N000000000000003420C 
093000478PDOO              O  00000014000000458800N000000000000003421C 
093000478PDOO              O I00000006000000458800N000000000000003422C 
093000478PDOO              O I00000006000000458800N000000000000003423C 
093000478PDOO              O  00000049900000458800N000000000000003424C 
093000478PDOO                Q00000166000000458800N000000000000003425C 
093000381TDOOR              T 00000010000000527500N000000000000018839C 
093000381TDOOR              T 00000040000000527500N000000000000018840C 
093000382TDOOR              T 00000010000000527500N000000000000018841C 
093000382TDOOR              T 00000010000000527500N000000000000018842C 
093000382TDOOR             FT 00000010000000527500N000000000000018844C 
093000401TDOOR             FT 00000010000000527500N000000000000018862C 
093000405TDOOR             FT 00000020000000527600N000000000000018864C 
093000560TDOOR             F  00000010000000527500N000000000000018924C 
093000560TDOOR             F  00000016000000527500N000000000000018925C 
093000560TDOOR               Q00000010000000527500N000000000000018926C 
093000560TDOOR            @   00000010000000527500N000000000000018927C 
093000560TDOOR            @   00000010000000527500N000000000000018928C 
093000561TDOOR             F  00000010000000527500N000000000000018929C 
093000651TDOOR             F  00000010000000527800N000000000000018995C 
093000651TDOOR             F  00000010000000528000N000000000000018996C 
093000603QDORM            @O X00000063400000548300 000000000000004776N 
093000603QDORM            Q   00000063400000548300 000000000000004778N 
093000407QDOVR            @O X00000010000000052800 000000000000004224N 
093000407QDOVR            Q   00000010000000052800 000000000000004225N 
093000166NDPD             O   00000175900000152800N000000000000018526C 
093000600NDPG             O   00000811300000183200N000000000000018945C 
093000427PDPK              O  00000010000000378500N000000000000000706C 
093000427PDPK              O  00000010000000378500N000000000000000708C 
093000428PDPK              O  00000010000000378500N000000000000000709C 
093000428PDPK                Q00000030000000378500N000000000000000710C 
093000166NDPM             O   00000158900000473000N000000000000018530C 
093000708NDPM              F  00000010000000470900N000000000000019004C 
093000161NDPO             O   00000490900000124900N000000000000018507C 
093000430NDPZ             O   00000146800000696600N000000000000018871C 
093000330QDRAD            @O I00000006000000037100 000000000000004002N 
093000332QDRAD            Q   00000006000000037100 000000000000004005N 
093000126QDRAM            @O I00000002000000030000 000000000000003614N 
093000127QDRAM            Q   00000002000000030000 000000000000003616N 
093000274PDRD               T 00000010000000037600N000000000000018690C 
093000274PDRD               T 00000010000000037600N000000000000018691C 
093000274PDRD               T 00000010000000037600N000000000000018692C 
093000274NDRD              O  00000205400000037900N000000000000018693C 
093000335TDRD              FT 00000010000000037600N000000000000018810C 
093000342NDRD                I00000007000000037800N000000000000018813C 
093000434NDRE              O  00002065600000144700N000000000000018876C 
093000991DDRE             @   00000010000000144800N000000000000019100CT
093000261NDRE   PRK        O  00000064800000222600N000000000000018647C 
093000262NDRE   PRL        O  00000220300000221500N000000000000018655C 
093000428PDRGS             O  00000010000000401500N000000000000000711C 
093000428PDRGS               Q00000010000000401500N000000000000000713C 
093000317NDRH             O   00000899900000112600N000000000000018767C 
093000168NDRI              O  00001476900000524600N000000000000018534C 
093000604DDRI              4  00000010000000524600N000000000000018984CT
093000103QDRIV            @O X00000021000000171700 000000000000003577N 
093000103QDRIV            Q   00000021000000171700 000000000000003578N 
093000428PDRN              O I00000006000000369600N000000000000000714C 
093000428PDRN              O  00000024000000369600N000000000000000715C 
093000428PDRN                Q00000030000000369600N000000000000000717C 
093000169QDRRX            @O X00000086000000015200 000000000000003696N 
093000169QDRRX            Q   00000086000000015200 000000000000003698N 
093000402QDRTX            @O X00000041400000120500 000000000000004208N 
093000402QDRTX            Q   00000041400000120500 000000000000004209N 
093000214NDRU             O   00000281200000258100N000000000000018577C 
093000428PDRW              O I00000000100000268100N000000000000000718C 
093000428PDRW              O I00000005700000268100N000000000000000719C 
093000428PDRW              O  00000024300000268100N000000000000000720C 
093000429PDRW              O I00000005700000268100N000000000000000722C 
093000429PDRW                Q00000035800000268100N000000000000000723C 
093000372QDRWI            @O X00000740900000014000 000000000000004122N 
093000372QDRWI            Q   00000740900000014000 000000000000004123N 
093000347QDRYS            @O X00004696000000035700 000000000000004046N 
093000348QDRYS            Q   00004696000000035700 000000000000004047N 
093000420PDRYS            T   00000010000000035700 000000000000004274N 
093000421KDRYS                00000010000000035700 000000000000004278N 
093000550QDSCI            @O X00000027400000110200 000000000000004630N 
093000550QDSCI            Q   00000027400000110200 000000000000004631N 
093000324QDSCO            @O X00000111000000021300 000000000000003984N 
093000326QDSCO            Q   00000111000000021300 000000000000003992N 
093000496QDSGX            @O X00000010000000133700 000000000000004450N 
093000496QDSGX            Q   00000010000000133700 000000000000004451N 
093000429PDSI              O I00000005000000668800N000000000000000724C 
093000429PDSI              O I00000003800000668800N000000000000000725C 
093000429PDSI              O I00000001200000668800N000000000000000726C 
093000429PDSI              O  00000010000000668800N000000000000000727C 
093000429PDSI              O  00000021900000668800N000000000000000729C 
093000429PDSI              O I00000004000000668800N000000000000000730C 
093000429PDSI              O I00000006000000668800N000000000000000731C 
093000429PDSI                Q00000051900000668800N000000000000000732C 
093000136QDSKX            @O X00000030000000024000 000000000000003636N 
093000136QDSKX            Q   00000030000000024000 000000000000003637N 
093000600NDSL              O  00002697600000199700N000000000000018947C 
093000338QDSLV            @O X00000040000000505600 000000000000004027N 
093000339QDSLV            Q   00000040000000505600 000000000000004028N 
093000164NDSM              O  00002556400000072800N000000000000018513C 
093000234QDSPG            @O I00000002500000092400 000000000000003822N 
093000234QDSPG            Q   00000002500000092400 000000000000003823N 
093000217ADSS              O  00001933000000020000N000000000000000686C 
093000559KDSS              F  00000048000000020000N000000000000001869C 
093000301TDST             I   00000000100000887200N000000000000018704C 
093000301TDST             Q   00000000100000887200N000000000000018705C 
093000169NDSU              O  00002222700000039500N000000000000018536C 
093000429PDSUM             O  00000020000000254800N000000000000000733C 
093000429PDSUM             O  00000018000000254800N000000000000000735C 
093000429PDSUM             O  00000020000000254800N000000000000000736C 
093000430PDSUM             O I00000006500000254800N000000000000000737C 
093000430PDSUM             O I00000000100000254800N000000000000000738C 
093000430PDSUM             O I00000001800000254800N000000000000000739C 
093000430PDSUM             O  00000038200000254800N000000000000000740C 
093000430PDSUM             O I00000005000000254800N000000000000000741C 
093000430PDSUM             O I00000003500000254800N000000000000000742C 
093000430PDSUM             O  00000053300000254800N000000000000000743C 
093000430PDSUM             O I00000005000000254800N000000000000000744C 
093000430PDSUM               Q00000171400000254800N000000000000000745C 
093000263QDSWL            @O X00000047900000024200 000000000000003891N 
093000263QDSWL            Q   00000047900000024200 000000000000003892N 
093000430PDTD              O I00000000100000651300N000000000000000746C 
093000430PDTD              O I00000001000000651300N000000000000000747C 
093000430PDTD              O I00000001100000651300N000000000000000748C 
093000430PDTD              O  00000018900000651300N000000000000000749C 
093000430PDTD              O  00000011800000651300N000000000000000751C 
093000430PDTD              O I00000001400000651300N000000000000000752C 
093000430PDTD                Q00000034300000651300N000000000000000753C 
093000430PDTH              O I00000002500000456300N000000000000000754C 
093000430PDTH              O I00000000100000456300N000000000000000755C 
093000430PDTH                Q00000002600000456300N000000000000000756C 
093000600NDTK             O   00000243300000260400N000000000000018949C 
093000254QDTLK            @O I00000008300000104700 000000000000003859N 
093000254QDTLK            Q   00000008300000104700 000000000000003860N 
093000430PDTN              O I00000001000000666600N000000000000000757C 
093000430PDTN              O  00000019000000666600N000000000000000758C 
093000431PDTN              O I00000001000000666600N000000000000000760C 
093000431PDTN              O I00000004000000666600N000000000000000761C 
093000431PDTN              O I00000009000000666600N000000000000000762C 
093000431PDTN                Q00000034000000666600N000000000000000763C 
093000431PDTO              O I00000001000000361400N000000000000000764C 
093000431PDTO              O I00000009000000361400N000000000000000765C 
093000431PDTO              O I00000001000000361400N000000000000000766C 
093000431PDTO              O I00000009000000361400N000000000000000767C 
093000431PDTO              O I00000001000000361400N000000000000000768C 
093000431PDTO              O  00000012000000361400N000000000000000769C 
093000431PDTO              O I00000008100000361400N000000000000000771C 
093000431PDTO              O  00000043000000361400N000000000000000772C 
093000431PDTO                Q00000084100000361400N000000000000000773C 
093000170NDTQ             O   00000102300000196600N000000000000018538C 
093000415QDTSI            @O X00000061500000220900 000000000000004252N 
093000415QDTSI            Q   00000061500000220900 000000000000004253N 
093000601NDTT             O   00000136400000249600N000000000000018953C 
093000453QDTV             @O X00003590000000657100 000000000000004340N 
093000453QDTV             Q   00003590000000657100 000000000000004342N 
093000431PDTYS             O I00000006200000309500N000000000000000774C 
093000431PDTYS               Q00000006200000309500N000000000000000775C 
093000208NDTZ             O   00000045200000239200N000000000000018545C 
093000602NDUA             O   00000200000000243500N000000000000018962C 
093000164NDUC             O   00000253600000099200N000000000000018517C 
093000431PDUG              O I00000006000000531900N000000000000000776C 
093000431PDUG              O  00000010000000531900N000000000000000777C 
093000432PDUG              O  00000029000000531900N000000000000000779C 
093000432PDUG                Q00000045000000531900N000000000000000780C 
093000219NDUK              O  00003215900000684000N000000000000018608C 
093000265NDUK              F  00000010000000684000N000000000000018671C 
093000307KDUK              F  00000010000000684500N000000000000018715C 
093000504DDUK              4 I00000000500000684000N000000000000018911CT
093000638DDUK              4 I00000000500000684000N000000000000018991CT
093000701DDUK              4  00000010000000684000N000000000000019003CT
093000198DDUST               I00000004000000449800N000000000000000680CT
093000432PDUST             O  00000010000000449600N000000000000000781C 
093000432PDUST             O  00000010000000449600N000000000000000783C 
093000432PDUST             O I00000002500000449600N000000000000000784C 
